order_id;customer_id;employee_id;order_date;required_date;shipped_date;ship_via;freight;ship_name;ship_address;ship_city;ship_region;ship_postal_code;ship_country
1569;OCEAN;8;30.03.1995;27.04.1995;21.04.1995;2;217,86;Océano Atlántico Ltda.;Ing. Gustavo Moncada 8585 Piso 20-A;Buenos Aires;;1010;Argentina
1570;EASTC;8;31.03.1995;28.04.1995;06.04.1995;1;185,48;Eastern Connection;35 King George;London;;WX3 6FW;UK
1571;RATTC;3;31.03.1995;28.04.1995;10.04.1995;2;61,14;Rattlesnake Canyon Grocery;2817 Milton Dr.;Albuquerque;NM;87110;USA
1572;QUEDE;2;31.03.1995;28.04.1995;02.04.1995;1;34,76;Que Delícia;Rua da Panificadora, 12;Rio de Janeiro;RJ;02389-673;Brazil
1573;ERNSH;2;01.04.1995;13.05.1995;07.04.1995;3;117,61;Ernst Handel;Kirchgasse 6;Graz;;8010;Austria
1574;QUICK;1;01.04.1995;29.04.1995;07.04.1995;1;38,51;QUICK-Stop;Taucherstraße 10;Cunewalde;;1307;Germany
1575;THEBI;1;01.04.1995;29.04.1995;03.04.1995;3;4,27;The Big Cheese;89 Jefferson Way Suite 2;Portland;OR;97201;USA
1576;FOLKO;7;01.04.1995;29.04.1995;10.04.1995;3;8,81;Folk och fä HB;Åkergatan 24;Bräcke;;S-844 67;Sweden
1577;VAFFE;2;02.04.1995;16.04.1995;09.04.1995;3;65,53;Vaffeljernet;Smagsloget 45;Århus;;8200;Denmark
1578;PERIC;1;02.04.1995;30.04.1995;06.04.1995;3;46;Pericles Comidas clásicas;Calle Dr. Jorge Cash 321;México D.F.;;5033;Mexico
1579;QUICK;4;02.04.1995;30.04.1995;10.04.1995;2;1,12;QUICK-Stop;Taucherstraße 10;Cunewalde;;1307;Germany
1580;LILAS;8;03.04.1995;15.05.1995;13.04.1995;2;73,91;LILA-Supermercado;Carrera 52 con Ave. Bolívar #65-98 Llano Largo;Barquisimeto;Lara;3508;Venezuela
1581;WOLZA;8;03.04.1995;17.04.1995;17.04.1995;2;20,31;Wolski Zajazd;ul. Filtrowa 68;Warszawa;;01-012;Poland
1582;OTTIK;6;03.04.1995;01.05.1995;10.04.1995;2;96,35;Ottilies Käseladen;Mehrheimerstr. 369;Köln;;50739;Germany
1583;RATTC;2;06.04.1995;04.05.1995;14.04.1995;3;55,12;Rattlesnake Canyon Grocery;2817 Milton Dr.;Albuquerque;NM;87110;USA
1584;FOLKO;2;06.04.1995;04.05.1995;14.04.1995;2;197,3;Folk och fä HB;Åkergatan 24;Bräcke;;S-844 67;Sweden
1585;SAVEA;4;06.04.1995;04.05.1995;16.04.1995;1;141,16;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
1586;THECR;3;06.04.1995;04.05.1995;08.04.1995;3;14,91;The Cracker Box;55 Grizzly Peak Rd.;Butte;MT;59801;USA
1587;MAISD;3;07.04.1995;05.05.1995;20.04.1995;1;44,84;Maison Dewey;Rue Joseph-Bens 532;Bruxelles;;B-1180;Belgium
1588;WILMK;2;07.04.1995;05.05.1995;10.04.1995;1;0,75;Wilman Kala;Keskuskatu 45;Helsinki;;21240;Finland
1589;GREAL;3;07.04.1995;05.05.1995;15.04.1995;2;25,19;Great Lakes Food Market;2732 Baker Blvd.;Eugene;OR;97403;USA
1590;PRINI;8;08.04.1995;06.05.1995;13.04.1995;2;202,24;Princesa Isabel Vinhos;Estrada da saúde n. 58;Lisboa;;1756;Portugal
1591;ERNSH;7;08.04.1995;06.05.1995;;3;79,46;Ernst Handel;Kirchgasse 6;Graz;;8010;Austria
1592;GODOS;2;08.04.1995;06.05.1995;10.04.1995;1;59,11;Godos Cocina Típica;C/ Romero, 33;Sevilla;;41101;Spain
1593;REGGC;2;09.04.1995;07.05.1995;21.04.1995;2;28,71;Reggiani Caseifici;Strada Provinciale 124;Reggio Emilia;;42100;Italy
1594;ALFKI;3;09.04.1995;07.05.1995;13.04.1995;1;1,21;Alfred's Futterkiste;Obere Str. 57;Berlin;;12209;Germany
1595;FRANK;1;09.04.1995;23.04.1995;17.04.1995;3;242,95;Frankenversand;Berliner Platz 43;München;;80805;Germany
1596;ROMEY;2;09.04.1995;07.05.1995;10.04.1995;1;32,99;Romero y tomillo;Gran Vía, 1;Madrid;;28001;Spain
1597;LINOD;2;10.04.1995;08.05.1995;15.04.1995;3;23,6;LINO-Delicateses;Ave. 5 de Mayo Porlamar;I. de Margarita;Nueva Esparta;4980;Venezuela
1598;SANTG;2;10.04.1995;24.04.1995;20.04.1995;2;4,62;Santé Gourmet;Erling Skakkes gate 78;Stavern;;4110;Norway
1599;AROUT;9;10.04.1995;08.05.1995;13.04.1995;2;33,8;Around the Horn;Brook Farm Stratford St. Mary;Colchester;Essex;CO7 6JX;UK
1600;ERNSH;9;13.04.1995;11.05.1995;20.04.1995;2;754,26;Ernst Handel;Kirchgasse 6;Graz;;8010;Austria
1601;LONEP;4;13.04.1995;11.05.1995;16.04.1995;2;11,65;Lonesome Pine Restaurant;89 Chiaroscuro Rd.;Portland;OR;97219;USA
1602;RANCH;6;13.04.1995;11.05.1995;;3;3,17;Rancho grande;Av. del Libertador 900;Buenos Aires;;1010;Argentina
1603;OTTIK;2;14.04.1995;12.05.1995;16.04.1995;2;43,3;Ottilies Käseladen;Mehrheimerstr. 369;Köln;;50739;Germany
1604;QUICK;3;14.04.1995;12.05.1995;21.04.1995;1;297,18;QUICK-Stop;Taucherstraße 10;Cunewalde;;1307;Germany
1605;HANAR;9;14.04.1995;12.05.1995;04.05.1995;2;6,27;Hanari Carnes;Rua do Paço, 67;Rio de Janeiro;RJ;05454-876;Brazil
1606;BSBEV;1;14.04.1995;28.04.1995;24.04.1995;2;123,83;B's Beverages;Fauntleroy Circus;London;;EC2 5NT;UK
1607;EASTC;4;15.04.1995;13.05.1995;20.04.1995;1;74,36;Eastern Connection;35 King George;London;;WX3 6FW;UK
1608;WARTH;6;15.04.1995;13.05.1995;24.04.1995;3;29,17;Wartian Herkku;Torikatu 38;Oulu;;90110;Finland
1609;FRANS;4;15.04.1995;13.05.1995;28.04.1995;1;47,09;Franchi S.p.A.;Via Monte Bianco 34;Torino;;10100;Italy
1610;BOTTM;1;16.04.1995;14.05.1995;20.04.1995;1;52,52;Bottom-Dollar Markets;23 Tsawassen Blvd.;Tsawassen;BC;T2F 8M4;Canada
1611;KOENE;2;16.04.1995;14.05.1995;22.04.1995;1;29,59;Königlich Essen;Maubelstr. 90;Brandenburg;;14776;Germany
1612;CHOPS;4;16.04.1995;14.05.1995;27.04.1995;1;47,84;Chop-suey Chinese;Hauptstr. 31;Bern;;3012;Switzerland
1613;SAVEA;7;17.04.1995;15.05.1995;27.04.1995;2;830,75;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
1614;SAVEA;6;17.04.1995;15.05.1995;24.04.1995;2;227,22;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
1615;WHITC;2;17.04.1995;15.05.1995;23.04.1995;3;606,19;White Clover Markets;1029 - 12th Ave. S.;Seattle;WA;98124;USA
1616;RICSU;7;17.04.1995;15.05.1995;23.04.1995;3;84,74;Richter Supermarkt;Starenweg 5;Genève;;1204;Switzerland
1617;OLDWO;8;20.04.1995;01.06.1995;27.04.1995;1;40,32;Old World Delicatessen;2743 Bering St.;Anchorage;AK;99508;USA
1618;SUPRD;2;20.04.1995;18.05.1995;24.04.1995;2;0,17;Suprêmes délices;Boulevard Tirou, 255;Charleroi;;B-6000;Belgium
1619;DRACD;8;20.04.1995;18.05.1995;22.04.1995;3;149,47;Drachenblut Delikatessen;Walserweg 21;Aachen;;52066;Germany
1620;GODOS;7;21.04.1995;19.05.1995;27.04.1995;1;3,2;Godos Cocina Típica;C/ Romero, 33;Sevilla;;41101;Spain
1621;SUPRD;1;21.04.1995;19.05.1995;30.04.1995;2;29,59;Suprêmes délices;Boulevard Tirou, 255;Charleroi;;B-6000;Belgium
1622;LINOD;1;21.04.1995;19.05.1995;;2;65;LINO-Delicateses;Ave. 5 de Mayo Porlamar;I. de Margarita;Nueva Esparta;4980;Venezuela
1623;GREAL;4;22.04.1995;20.05.1995;;3;18,84;Great Lakes Food Market;2732 Baker Blvd.;Eugene;OR;97403;USA
1624;CHOPS;3;22.04.1995;20.05.1995;28.04.1995;2;48,22;Chop-suey Chinese;Hauptstr. 31;Bern;;3012;Switzerland
1625;COMMI;2;22.04.1995;06.05.1995;01.05.1995;1;29,99;Comércio Mineiro;Av. dos Lusíadas, 23;Sao Paulo;SP;05432-043;Brazil
1626;SPECD;5;22.04.1995;20.05.1995;29.04.1995;2;8,8;Spécialités du monde;25, rue Lauriston;Paris;;75016;France
1627;WOLZA;4;23.04.1995;21.05.1995;01.05.1995;1;8,72;Wolski Zajazd;ul. Filtrowa 68;Warszawa;;01-012;Poland
1628;BOTTM;6;23.04.1995;21.05.1995;;2;70,58;Bottom-Dollar Markets;23 Tsawassen Blvd.;Tsawassen;BC;T2F 8M4;Canada
1629;WANDK;8;23.04.1995;21.05.1995;24.04.1995;2;71,64;Die Wandernde Kuh;Adenauerallee 900;Stuttgart;;70563;Germany
1630;EASTC;7;24.04.1995;22.05.1995;01.05.1995;3;46,62;Eastern Connection;35 King George;London;;WX3 6FW;UK
1631;BOTTM;7;24.04.1995;22.05.1995;30.04.1995;3;24,12;Bottom-Dollar Markets;23 Tsawassen Blvd.;Tsawassen;BC;T2F 8M4;Canada
1632;GOURL;3;24.04.1995;22.05.1995;04.05.1995;1;8,34;Gourmet Lanchonetes;Av. Brasil, 442;Campinas;SP;04876-786;Brazil
1633;FOLKO;8;27.04.1995;25.05.1995;05.05.1995;2;59,41;Folk och fä HB;Åkergatan 24;Bräcke;;S-844 67;Sweden
1634;LAMAI;7;27.04.1995;25.05.1995;;3;2,79;La maison d'Asie;1 rue Alsace-Lorraine;Toulouse;;31000;France
1635;HANAR;3;27.04.1995;25.05.1995;01.05.1995;1;67,26;Hanari Carnes;Rua do Paço, 67;Rio de Janeiro;RJ;05454-876;Brazil
1636;PICCO;2;27.04.1995;25.05.1995;29.04.1995;2;53,05;Piccolo und mehr;Geislweg 14;Salzburg;;5020;Austria
1637;CACTU;8;28.04.1995;26.05.1995;;1;0,33;Cactus Comidas para llevar;Cerrito 333;Buenos Aires;;1010;Argentina
1638;HILAA;7;28.04.1995;26.05.1995;05.05.1995;2;120,92;HILARION-Abastos;Carrera 22 con Ave. Carlos Soublette #8-35;San Cristóbal;Táchira;5022;Venezuela
1639;EASTC;8;28.04.1995;12.05.1995;01.05.1995;2;278,96;Eastern Connection;35 King George;London;;WX3 6FW;UK
1640;NORTS;3;29.04.1995;27.05.1995;01.05.1995;3;4,13;North/South;South House 300 Queensbridge;London;;SW7 1RZ;UK
1641;BLAUS;9;29.04.1995;27.05.1995;;3;31,14;Blauer See Delikatessen;Forsterstr. 57;Mannheim;;68306;Germany
1642;RICAR;2;29.04.1995;10.06.1995;;2;85,8;Ricardo Adocicados;Av. Copacabana, 267;Rio de Janeiro;RJ;02389-890;Brazil
1643;FRANS;2;30.04.1995;28.05.1995;04.05.1995;2;10,98;Franchi S.p.A.;Via Monte Bianco 34;Torino;;10100;Italy
1644;GREAL;4;30.04.1995;11.06.1995;;3;14,01;Great Lakes Food Market;2732 Baker Blvd.;Eugene;OR;97403;USA
1645;REGGC;4;30.04.1995;28.05.1995;;2;29,93;Reggiani Caseifici;Strada Provinciale 124;Reggio Emilia;;42100;Italy
1646;HUNGO;3;30.04.1995;28.05.1995;06.05.1995;2;81,73;Hungry Owl All-Night Grocers;8 Johnstown Road;Cork;Co. Cork;;Ireland
1647;SAVEA;1;01.05.1995;29.05.1995;04.05.1995;1;30,09;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
1648;LILAS;8;01.05.1995;29.05.1995;;1;12,91;LILA-Supermercado;Carrera 52 con Ave. Bolívar #65-98 Llano Largo;Barquisimeto;Lara;3508;Venezuela
1649;WHITC;7;01.05.1995;29.05.1995;04.05.1995;2;44,72;White Clover Markets;1029 - 12th Ave. S.;Seattle;WA;98124;USA
1650;DRACD;1;04.05.1995;18.05.1995;06.05.1995;2;7,98;Drachenblut Delikatessen;Walserweg 21;Aachen;;52066;Germany
1651;QUEEN;8;04.05.1995;01.06.1995;;2;81,75;Queen Cozinha;Alameda dos Canàrios, 891;Sao Paulo;SP;05487-020;Brazil
1652;TORTU;1;04.05.1995;01.06.1995;06.05.1995;2;15,67;Tortuga Restaurante;Avda. Azteca 123;México D.F.;;5033;Mexico
1653;LEHMS;2;05.05.1995;02.06.1995;;1;136;Lehmanns Marktstand;Magazinweg 7;Frankfurt a.M.;;60528;Germany
1654;LILAS;1;05.05.1995;02.06.1995;;1;0,93;LILA-Supermercado;Carrera 52 con Ave. Bolívar #65-98 Llano Largo;Barquisimeto;Lara;3508;Venezuela
1655;ERNSH;4;05.05.1995;02.06.1995;;2;258,64;Ernst Handel;Kirchgasse 6;Graz;;8010;Austria
1656;PERIC;2;05.05.1995;02.06.1995;;2;24,95;Pericles Comidas clásicas;Calle Dr. Jorge Cash 321;México D.F.;;5033;Mexico
1657;SIMOB;7;06.05.1995;03.06.1995;;2;18,44;Simons bistro;Vinbæltet 34;Kobenhavn;;1734;Denmark
1658;RICSU;8;06.05.1995;03.06.1995;;2;6,19;Richter Supermarkt;Starenweg 5;Genève;;1204;Switzerland
1659;BONAP;4;06.05.1995;03.06.1995;;2;38,28;Bon app';12, rue des Bouchers;Marseille;;13008;France
1660;RATTC;1;06.05.1995;03.06.1995;;2;8,53;Rattlesnake Canyon Grocery;2817 Milton Dr.;Albuquerque;NM;87110;USA
